Reaction	Flux
R_rxn05872_c_duplicate_2	0.0
R_rxn03182_c	0.025551265869140628
R_rxn10042_c_duplicate_2	0.0
R_rxn00988_c_duplicate_7	0.0
R_rxn03249_c_duplicate_2	0.0
R_rxn05814_c	0.0
R_rxn03159_c	0.025551265869140628
R_rxn02228_c_duplicate_2	0.0
R_rxn00913_c	0.0
R_rxn10147_c	0.0
R_rxn12641_c_duplicate_2	0.0
R_rxn09211_c	0.0
R_rxn07876_c	0.0
R_rxn11834_c_duplicate_6	0.0
R_rxn05528_c_duplicate_2	0.0
R_rxn08706_c	-0.19755478115558625
R_rxn09240_c_duplicate_2	0.0
R_rxn00361_c_duplicate_2	0.0
R_rxn04779_c	0.0
R_rxn05247_c_duplicate_7	0.0
R_rxn00499_c_duplicate_2	0.0
R_rxn08807_c	0.0
R_rxn10209_c	0.0
R_rxn00881_c	0.0
R_rxn01225_c_duplicate_4	0.0
R_rxn08094_c	0.0
R_rxn11834_c_duplicate_2	0.0
R_rxn10254_c	0.0
R_rxn02181_c_duplicate_2	0.0
R_rxn05578_c	0.0
R_rxn03365_c_duplicate_2	0.0
R_rxn01301_c_duplicate_2	0.0
R_rxn00461_c	0.018027458192110064
R_rxn01124_c	0.0
R_rxn06869_c	0.0
R_rxn06447_c	0.22732863328075997
R_rxn09449_c_duplicate_2	0.0
R_rxn06777_c	0.0
R_rxn12846_c_duplicate_3	0.0
R_rxn02421_c	0.0
R_rxn00547_c	0.0
R_rxn12641_c_duplicate_4	0.0
R_rxn03240_c_duplicate_2	0.3651666726207733
R_EX_cpd00224_e	0.0
R_rxn00905_c	0.0
R_rxn00206_c	0.0
R_rxn05459_c_duplicate_2	0.0
R_rxn00324_c	0.0
R_rxn05247_c_duplicate_6	0.0
R_rxn00472_c	0.0
R_rxn02015_c	0.0
R_EX_cpd00039_e	0.0
R_rxn00412_c	0.0
R_rxn01925_c	0.0
R_rxn06075_c	0.01152144610762596
R_rxn00314_c	0.0
R_rxn05298_c_duplicate_2	0.0
R_rxn05391_c	0.0
R_rxn00988_c_duplicate_5	0.0
R_rxn01643_c_duplicate_2	0.0
R_rxn03838_c	0.0
R_rxn02270_c_duplicate_2	0.26121845163477614
R_rxn00137_c	0.0
R_rxn00818_c_duplicate_2	0.0
R_rxn02933_c_duplicate_2	-0.26121845163477614
R_rxn12642_c_duplicate_2	0.0
R_rxn01281_c	0.0
R_rxn05735_c	0.0
R_rxn12640_c	0.0
R_rxn06022_c	0.0
R_rxn06197_c_duplicate_2	0.0
R_rxn09180_c	0.0
R_rxn09005_c	0.0
R_rxn07056_c_duplicate_2	0.0
R_rxn00558_c	13.791062923200233
R_rxn03282_c_duplicate_3	0.0
R_rxn00132_c	0.0
R_rxn08527_c_duplicate_2	0.0
R_rxn01479_c	0.0
R_rxn00874_c_duplicate_3	0.0
R_rxn05736_c_duplicate_3	0.0
R_rxn08844_c	0.0
R_rxn04744_c	0.0
R_rxn11727_c	0.0
R_rxn09345_c	0.018099688847064973
R_rxn05252_c_duplicate_2	0.0
R_rxn03282_c	0.0
R_rxn05034_c	0.0
R_rxn10208_c	0.0
R_rxn10162_c_duplicate_2	0.0
R_rxn02853_c_duplicate_2	0.0
R_rxn12191_c_duplicate_5	0.0
R_rxn10161_c_duplicate_4	0.0
R_rxn02319_c	0.0
R_rxn00394_c	0.0
R_rxn02200_c	0.0005253138542175295
R_rxn00086_c	0.016519305098756952
R_rxn03247_c_duplicate_2	0.0
R_rxn11809_c_duplicate_6	0.0
R_rxn09992_c_duplicate_4	0.0
R_rxn03243_c_duplicate_3	0.0
R_rxn03467_c	0.0
R_rxn07901_c	0.0
R_rxn05451_c	0.0
R_rxn03951_c	0.0
R_rxn05655_c_duplicate_2	0.0
R_rxn00669_c	0.0
R_rxn05453_c_duplicate_2	0.0
R_rxn03916_c	0.0
R_rxn06446_c	0.2460818541228108
R_rxn14089_c_duplicate_5	0.0
R_rxn00501_c	0.0
R_rxn00608_c_duplicate_2	0.0
R_rxn12636_c_duplicate_4	0.0
R_rxn10199_c_duplicate_2	0.0
R_rxn01145_c_duplicate_2	0.0
R_rxn05613_c	0.0
R_rxn00189_c_duplicate_2	0.0
R_rxn01018_c	0.0
R_rxn08669_c	0.0
R_rxn02009_c	0.0
R_rxn11801_c	0.0
R_rxn00947_c_duplicate_5	0.0
R_rxn06208_c	0.0
R_rxn01800_c_duplicate_2	0.0
R_rxn05221_c_duplicate_2	0.0
R_rxn00980_c	0.0
R_rxn06280_c	0.11210063216041721
R_rxn01530_c_duplicate_5	0.0
R_rxn00947_c_duplicate_6	0.0
R_rxn10231_c	0.0
R_rxn04786_c	0.2774970434904098
R_rxn11809_c_duplicate_7	0.0
R_rxn00171_c_duplicate_2	0.0
R_EX_cpd00027_e	-1000.0
R_rxn11703_c	0.0
R_rxn05369_c	0.0
R_rxn00119_c_duplicate_3	0.407139981929734
R_rxn09209_c	0.09877739057779313
R_rxn05024_c_duplicate_3	0.0
R_rxn10336_c	0.0
R_rxn05561_c_duplicate_3	0.0
R_rxn02026_c	0.0
R_EX_cpd00162_e	0.0
R_rxn04270_c_duplicate_2	0.0
R_rxn01964_c	0.039704444889345485
R_rxn01602_c	0.0
R_rxn07449_c_duplicate_2	0.0
R_rxn01985_c_duplicate_2	0.0
R_rxn05456_c_duplicate_2	0.0
R_rxn05380_c	0.0
R_rxn00796_c	-2.6265692710876463e-06
R_rxn08783_c_duplicate_2	0.0
R_rxn00966_c	0.0
R_rxn00849_c	0.018027458192110064
R_rxn00193_c_duplicate_2	0.0
R_rxn00700_c	0.0
R_rxn05651_c	0.15887428936772618
R_rxn03242_c_duplicate_2	0.0
R_rxn12633_c_duplicate_3	0.0
R_rxn08335_c	0.3182925778684833
R_rxn10161_c_duplicate_2	0.0
R_rxn01521_c	0.0
R_rxn00999_c	0.0
R_rxn00097_c	6.769045377824513
R_rxn00988_c_duplicate_6	0.0
R_rxn09657_c	0.0
R_rxn04658_c_duplicate_2	0.0
R_rxn07219_c	0.0
R_rxn03061_c	0.0
R_rxn01049_c	0.0
R_EX_cpd03696_e	0.0
R_rxn08848_c	0.0
R_rxn12636_c_duplicate_2	0.0
R_rxn01997_c	0.0
R_rxn08799_c	0.0
R_rxn09107_c_duplicate_2	0.0
R_rxn06432_c	0.21096797037730655
R_rxn12643_c_duplicate_4	0.0
R_rxn05127_c_duplicate_3	0.0
R_rxn07312_c	0.0
R_rxn07449_c	0.0
R_rxn00786_c	13.39717265970716
R_rxn05872_c_duplicate_6	0.0
R_rxn00124_c	0.0
R_rxn10806_c	0.0
R_rxn10770_c_duplicate_3	0.0
R_rxn09225_c	0.0
R_rxn10125_c	0.0
R_rxn00173_c_duplicate_2	0.0
R_rxn06759_c	0.0
R_rxn08548_c	0.0
R_rxn00748_c_duplicate_2	0.0
R_EX_cpd00067_e	-1000.0
R_rxn00519_c	0.0
R_rxn02112_c	0.0
R_rxn05528_c_duplicate_3	0.0
R_rxn04744_c_duplicate_2	0.0
R_EX_cpd00396_e	0.0
R_rxn12844_c_duplicate_6	0.0
R_rxn05298_c_duplicate_3	0.0
R_rxn00178_c	0.0
R_EX_cpd00797_e	0.0
R_rxn01353_c	0.008838536925673483
R_rxn05150_c	0.0
R_rxn01530_c_duplicate_6	0.0
R_rxn00011_c	0.0
R_rxn01013_c	0.0
R_rxn05663_c	0.0
R_maintenance_atp	50.0
R_rxn03035_c	0.0
R_rxn05251_c_duplicate_7	0.0
R_EX_cpd00137_e	0.0
R_rxn05029_c_duplicate_2	0.0
R_rxn00095_c	0.0
R_rxn03482_c_duplicate_3	0.0
R_rxn10052_c	0.0
R_rxn06060_c	-0.039239129293661655
R_rxn12845_c_duplicate_3	0.0
R_rxn12634_c_duplicate_4	0.0
R_rxn02155_c	0.022719824194904703
R_rxn10236_c	0.0
R_rxn00085_c_duplicate_8	0.0
R_rxn05012_c_duplicate_2	0.0
R_rxn01331_c	0.0
R_rxn00874_c_duplicate_2	0.0
R_rxn05365_c	0.0
R_rxn14089_c_duplicate_3	0.0
R_rxn08901_c_duplicate_2	0.0
R_rxn00679_c_duplicate_2	0.0
R_rxn01807_c	0.0
R_rxn14112_c	0.0
R_rxn00501_c_duplicate_2	0.0
R_rxn08843_c	0.0
R_rxn06600_c_duplicate_2	0.0
R_rxn01297_c_duplicate_2	0.0
R_rxn05170_c_duplicate_2	0.0
R_rxn05734_c_duplicate_5	0.0
R_rxn05232_c	0.01147259191918373
R_rxn00011_c_duplicate_5	0.0
R_rxn00187_c	1.4119634895848856
R_rxn01208_c	0.3816621979193379
R_rxn05358_c	0.0
R_rxn08307_c	0.0
R_rxn05736_c_duplicate_5	0.4673717360973358
R_rxn05388_c	0.0
R_rxn08983_c_duplicate_2	0.0
R_rxn01485_c	-0.08715744812250138
R_rxn11567_c	0.0
R_rxn05871_c_duplicate_7	0.0
R_rxn00549_c_duplicate_3	0.0
R_rxn09450_c_duplicate_2	0.0
R_rxn01011_c	0.5071288234976146
R_rxn10255_c	0.0
R_rxn00198_c	0.0
R_rxn06449_c	0.3364661415618569
R_rxn09449_c_duplicate_6	0.0
R_rxn05402_c	0.0
R_EX_cpd00308_e	0.0
R_rxn00285_c	-6.233989399140235
R_rxn02898_c_duplicate_2	0.0
R_rxn08458_c	22.501942294481758
R_rxn08849_c	0.0
R_rxn06335_c	0.26121845163477614
R_EX_cpd15378_c	0.0
R_rxn12846_c_duplicate_6	0.0
R_rxn09692_c_duplicate_5	0.0
R_rxn01544_c_duplicate_2	0.0
R_rxn10476_c_duplicate_2	0.0
R_rxn00717_c	0.0
R_rxn05371_c_duplicate_2	0.0
R_rxn07673_c	0.0
R_rxn05460_c	0.0
R_rxn11838_c_duplicate_4	0.0
R_rxn05248_c	0.0
R_rxn12643_c_duplicate_6	0.0
R_rxn05348_c_duplicate_3	0.0
R_rxn05379_c	0.0
R_rxn10481_c	0.0
R_rxn07841_c	0.0
R_rxn00874_c_duplicate_5	0.0
R_rxn06038_c	0.0
R_rxn01256_c	0.26650305662700946
R_rxn04384_c	0.0
R_rxn00782_c_duplicate_3	0.0
R_rxn05457_c	0.0
R_rxn01124_c_duplicate_2	0.0
R_rxn01396_c	0.0
R_rxn00002_c_duplicate_3	0.0
R_rxn05646_c	0.0
R_rxn01510_c	0.0
R_rxn10481_c_duplicate_3	0.0
R_rxn06526_c	0.0
R_rxn12642_c_duplicate_5	0.0
R_EX_cpd00100_e	0.0
R_rxn12522_c	0.0
R_rxn10221_c	0.0
R_rxn10269_c	0.0
R_rxn06433_c	0.23138865429556926
R_rxn08806_c	0.0
R_rxn05396_c_duplicate_2	0.0
R_rxn00912_c_duplicate_2	0.0003939853906633761
R_rxn08551_c	0.0
R_rxn05957_c	0.11963253350479341
R_rxn00506_c_duplicate_4	0.0
R_EX_cpd00029_e	0.0
R_rxn00013_c	0.0
R_rxn01520_c	0.01152144610762596
R_rxn00650_c_duplicate_5	0.0
R_rxn12640_c_duplicate_2	0.0
R_rxn05408_c_duplicate_2	0.0
R_rxn14054_c_duplicate_2	0.0
R_rxn00119_c	0.0
R_rxn03871_c	0.0
R_EX_cpd00053_e	0.0
R_rxn10270_c_duplicate_2	0.0
R_rxn00288_c_duplicate_2	0.0
R_rxn00471_c_duplicate_2	0.0
R_rxn08820_c	0.0
R_rxn10237_c	0.0
R_rxn02380_c	0.0
R_rxn03185_c	0.0
R_rxn01867_c	0.0
R_rxn00988_c_duplicate_2	0.0
R_rxn00601_c	0.0
R_rxn05582_c	0.0
R_rxn12641_c_duplicate_5	0.0
R_EX_cpd00051_e	0.0
R_rxn05682_c	0.0
R_EX_cpd01171_e	0.0
R_rxn00320_c	0.0
R_rxn05250_c_duplicate_3	0.0
R_rxn05252_c	0.0
R_rxn03892_c	0.0
R_rxn02318_c	0.0
R_rxn01437_c	0.0
R_rxn00758_c	0.0
R_rxn01675_c	0.0
R_rxn03004_c	-0.40454973382765996
R_rxn05175_c	0.0
R_rxn01275_c	0.0
R_rxn10204_c	0.0
R_rxn08821_c	0.0
R_rxn00527_c_duplicate_4	0.0
R_rxn07688_c_duplicate_2	0.0
R_rxn05425_c	0.0
R_rxn00406_c	0.0
R_rxn08180_c	5.253138542175293e-06
R_rxn01117_c	0.051102531738281255
R_rxn01964_c_duplicate_2	0.0
R_rxn11809_c_duplicate_3	0.0
R_rxn06441_c	0.3816621979193379
R_EX_cpd00214_e	0.0
R_rxn00242_c	0.0
R_rxn01286_c_duplicate_3	0.0
R_rxn02475_c_duplicate_3	0.0
R_rxn08712_c	0.0
R_rxn00138_c	0.0
R_rxn12639_c_duplicate_2	0.0
R_rxn00011_c_duplicate_3	0.0
R_rxn08838_c	0.0
R_rxn09448_c_duplicate_7	0.0
R_rxn10163_c_duplicate_4	0.0
R_rxn01258_c	0.0
R_rxn09207_c	0.0
R_rxn00709_c_duplicate_2	0.0
R_rxn10029_c	0.0
R_rxn05251_c_duplicate_6	0.0
R_rxn00154_c	0.0
R_rxn08528_c	0.0
R_EX_cpd00011_e	-1000.0
R_rxn01286_c_duplicate_4	0.0
R_rxn05654_c	0.0
R_rxn10163_c_duplicate_3	0.0
R_rxn10210_c	0.0
R_rxn02584_c	0.0
R_rxn10202_c	0.08380594573259353
R_rxn00543_c	0.0
R_rxn03094_c	0.0
R_EX_cpd01329_e	0.0
R_rxn05871_c_duplicate_4	0.0
R_rxn00509_c_duplicate_2	0.0
R_rxn10206_c	0.0
R_rxn00549_c	0.0
R_rxn00691_c	0.0
R_rxn03932_c_duplicate_2	0.0
R_rxn04788_c	0.2774970434904098
R_rxn12635_c_duplicate_2	0.0
R_rxn10806_c_duplicate_4	0.0
R_rxn01313_c	0.0
R_rxn05602_c	0.0
R_rxn12644_c_duplicate_5	0.0
R_rxn05421_c_duplicate_2	0.0
R_rxn05247_c_duplicate_5	0.0
R_EX_cpd00588_e	0.0
R_rxn09272_c_duplicate_2	0.0
R_EX_cpd00009_e	-1000.0
R_rxn00251_c	0.0
R_rxn08308_c	0.0
R_rxn09101_c	0.0
R_rxn01518_c	0.0
R_rxn14089_c_duplicate_7	0.0
R_rxn11834_c_duplicate_7	0.0
R_rxn01388_c	0.0
R_rxn01286_c	0.0
R_rxn06720_c	0.0
R_rxn09272_c	12.748079549293493
R_rxn00048_c	0.0
R_rxn00898_c	0.7185223248718582
R_rxn12847_c_duplicate_2	0.0
R_rxn16385_c	2.6265692710876463e-06
R_rxn01215_c	-0.5071288234976146
R_rxn12224_c	0.0
R_rxn07684_c	0.0
R_rxn01292_c	0.0
R_rxn08443_c	0.19755478115558625
R_rxn10120_c	0.0
R_rxn10253_c_duplicate_2	0.0
R_rxn10260_c	0.0
R_EX_cpd01262_e	0.0
R_rxn00288_c	0.0
R_EX_cpd00129_e	0.0
R_rxn12510_c	0.0003939853906633761
R_rxn00707_c	0.0
R_rxn07684_c_duplicate_2	0.0
R_rxn05142_c	0.0
R_rxn04457_c	0.0
R_rxn00361_c	0.0
R_rxn12641_c	0.0
R_rxn12008_c	0.0
R_rxn02213_c_duplicate_2	0.3067328153705713
R_rxn00345_c	0.0
R_rxn00584_c_duplicate_2	0.0
R_rxn08805_c	0.0
R_rxn01302_c	0.0
R_rxn05005_c_duplicate_2	0.0
R_rxn02639_c	0.0
R_rxn00146_c_duplicate_2	0.0
R_rxn09107_c	0.0
R_rxn00157_c_duplicate_2	-27.030901830853743
R_rxn09102_c	0.0
R_rxn01146_c	0.0
R_rxn01893_c_duplicate_2	0.0
R_rxn10230_c	0.0
R_rxn12191_c_duplicate_4	0.0
R_EX_cpd00226_e	0.0
R_rxn02737_c_duplicate_2	0.0
R_rxn01507_c_duplicate_3	0.0
R_rxn01872_c	-6.635007811095624
R_rxn05247_c_duplicate_2	0.0
R_rxn00933_c	0.0
R_rxn04750_c_duplicate_2	0.0
R_rxn03433_c_duplicate_2	0.0
R_rxn01800_c	0.0
R_rxn05249_c_duplicate_5	0.0
R_rxn01505_c	0.0
R_rxn03980_c	0.0
R_rxn00569_c	0.0
R_rxn10214_c	0.0
R_rxn12635_c_duplicate_4	0.0
R_rxn00416_c	0.17207162216482272
R_rxn03838_c_duplicate_2	0.0
R_rxn01459_c_duplicate_4	0.0
R_rxn02402_c	0.022719824194904703
R_rxn01974_c	0.28138587845059587
R_rxn12637_c_duplicate_4	0.0
R_rxn09992_c_duplicate_3	0.0
R_rxn10133_c	0.0
R_rxn01985_c	0.0
R_rxn05736_c_duplicate_4	0.0
R_rxn09978_c	0.0
R_rxn00979_c	0.0005253138542175295
R_rxn10121_c_duplicate_2	0.0
R_rxn10770_c_duplicate_6	0.0
R_rxn12551_c	0.0
R_rxn01791_c	0.0003939853906633761
R_rxn00395_c	0.0
R_rxn01682_c_duplicate_2	0.0
R_rxn04954_c	-0.11963516007406451
R_rxn09206_c	0.0
R_rxn00068_c	0.0
R_rxn10229_c	0.0
R_rxn00549_c_duplicate_2	0.0
R_rxn01575_c	-0.26121845163477614
R_rxn05249_c_duplicate_4	0.0
R_rxn08793_c_duplicate_2	0.0
R_rxn05735_c_duplicate_5	0.0
R_rxn06805_c	0.0
R_rxn06435_c	0.03884514390299828
R_rxn01216_c	0.0
R_rxn01331_c_duplicate_2	0.0
R_rxn04082_c	0.0
R_rxn00420_c	0.0
R_rxn08300_c	0.0
R_rxn01537_c	0.0
R_rxn03012_c	0.0
R_rxn00608_c_duplicate_3	0.0
R_rxn02792_c_duplicate_2	0.0
R_rxn02914_c	0.0
R_rxn05126_c_duplicate_3	0.0
R_rxn02342_c	-0.7185223248718582
R_rxn00532_c_duplicate_2	0.0
R_rxn09992_c	0.0
R_rxn08783_c	0.0
R_rxn09102_c_duplicate_2	0.0
R_rxn21857_c	2.6265692710876463e-06
R_rxn03971_c	0.0
R_rxn12643_c_duplicate_3	0.0
R_rxn00065_c_duplicate_2	0.0
R_rxn01701_c	0.0
R_rxn06372_c	0.0
R_rxn04792_c_duplicate_2	0.0
R_rxn00741_c	0.0
R_rxn00260_c_duplicate_5	-2.2002091768478236
R_rxn05202_c	0.0
R_rxn12639_c_duplicate_4	0.0
R_rxn02320_c_duplicate_2	0.0
R_rxn01466_c	0.018099688847064973
R_rxn08976_c	0.0
R_rxn00608_c	0.0
R_rxn01451_c_duplicate_2	0.0
R_EX_cpd00117_e	0.0
R_rxn02302_c	0.0
R_rxn15455_c	1.2627231770753862
R_rxn05342_c	0.10220506347656251
R_rxn05373_c	0.0
R_rxn03241_c	0.0
R_rxn14089_c_duplicate_4	0.0
R_rxn02230_c	0.0
R_rxn06586_c	0.0
R_rxn02400_c_duplicate_3	0.0
R_rxn12643_c_duplicate_5	0.0
R_rxn01521_c_duplicate_3	0.0
R_rxn00766_c	0.0
R_rxn21856_c_duplicate_2	2.6265692710876463e-06
R_rxn02186_c	0.7185223248718582
R_rxn05744_c	0.4673717360973358
R_rxn00763_c_duplicate_4	0.0
R_rxn10253_c	0.0
R_rxn03884_c_duplicate_2	0.0
R_rxn01101_c_duplicate_2	0.0
R_rxn05453_c	0.0
R_rxn08528_c_duplicate_2	0.0
R_rxn01670_c	0.0
R_rxn02003_c	0.0
R_rxn03244_c_duplicate_2	0.0
R_rxn00799_c_duplicate_2	-13.516107599722925
R_rxn09113_c	0.0
R_rxn12641_c_duplicate_3	0.0
R_rxn12641_c_duplicate_6	0.0
R_rxn12512_c	0.0
R_rxn03910_c	0.1990965773177147
R_rxn08127_c	0.0
R_rxn05152_c	0.0
R_rxn00138_c_duplicate_2	0.022719824194904703
R_rxn00545_c	13.39717265970716
R_rxn10234_c	0.0
R_rxn03898_c	0.0
R_rxn01114_c	0.0
R_rxn06434_c	0.1720716221648227
R_rxn07449_c_duplicate_3	0.0
R_rxn03919_c	0.0
R_rxn01961_c_duplicate_2	0.0
R_rxn12634_c_duplicate_3	0.0
R_rxn00670_c_duplicate_2	0.0
R_rxn01807_c_duplicate_2	0.0
R_rxn00170_c	0.0
R_rxn02005_c	0.0
R_rxn00337_c_duplicate_2	0.0
R_rxn01358_c	0.0
R_rxn01530_c_duplicate_2	0.0
R_rxn03194_c_duplicate_4	0.0
R_rxn05344_c_duplicate_2	0.0
R_EX_cpd00065_e	0.0
R_rxn06690_c	0.0
R_rxn12644_c	0.0
R_rxn02181_c_duplicate_3	0.0
R_rxn00506_c_duplicate_3	0.0
R_rxn09449_c	0.0
R_rxn00101_c	0.0
R_rxn06865_c	0.0
R_rxn03921_c_duplicate_2	0.0
R_rxn08850_c	0.0
R_rxn10233_c	0.0
R_rxn07430_c	0.0
R_rxn00539_c	0.0
R_rxn11946_c	0.0
R_rxn01201_c	0.0
R_rxn05154_c_duplicate_3	0.0
R_rxn10481_c_duplicate_2	0.0
R_rxn00588_c	0.0
R_rxn12640_c_duplicate_4	0.0
R_rxn03536_c	0.0
R_rxn12844_c_duplicate_2	0.0
R_rxn00085_c_duplicate_7	0.0
R_rxn03860_c	0.0
R_rxn10163_c	0.0
R_rxn10113_c	0.0
R_rxn05607_c	0.0
R_rxn05358_c_duplicate_2	0.0
R_rxn10263_c	0.0
R_rxn00835_c	0.0
R_rxn03365_c	0.0
R_rxn08525_c	0.0
R_rxn12643_c	0.0
R_rxn09128_c	0.0
R_rxn01517_c	0.0
R_rxn01102_c_duplicate_2	0.0
R_rxn01486_c	0.0
R_rxn12646_c_duplicate_2	0.0
R_rxn12845_c_duplicate_4	0.0
R_rxn02642_c	0.0
R_rxn00438_c	0.0
R_rxn12638_c_duplicate_5	0.0
R_rxn03408_c	0.018027458192110064
R_rxn05383_c_duplicate_2	0.0
R_EX_cpd00531_e	-1000.0
R_rxn00414_c	0.0
R_rxn08017_c	0.19755478115558625
R_rxn06076_c_duplicate_2	0.0
R_rxn05005_c	0.0
R_rxn01673_c	0.008879248749375342
R_rxn00604_c	0.5135983249329166
R_rxn00100_c	0.0003939853906633761
R_rxn00740_c	0.0
R_rxn10570_c	-2.6265692710876463e-06
R_rxn10343_c_duplicate_2	0.0
R_rxn12637_c_duplicate_5	0.0
R_rxn05049_c	0.0
R_rxn05605_c	0.0
R_rxn03481_c_duplicate_4	0.0
R_rxn14054_c_duplicate_6	0.0
R_EX_cpd00264_e	0.0
R_rxn04736_c_duplicate_7	0.0
R_rxn00988_c_duplicate_4	0.0
R_rxn02961_c	0.0
R_rxn01547_c	0.0
R_rxn02263_c	0.0
R_rxn02418_c	0.0
R_EX_cpd00012_e	-1000.0
R_rxn03406_c	0.0
R_EX_cpd00314_e	0.0
R_rxn09108_c	0.0
R_rxn01315_c	0.0
R_rxn00355_c	0.0
R_rxn01652_c	-0.8355686196824748
R_rxn01279_c_duplicate_3	0.0
R_rxn05364_c	0.0
R_rxn01649_c_duplicate_2	0.0
R_rxn12645_c_duplicate_3	0.0
R_rxn08294_c_duplicate_2	0.0
R_rxn00022_c	0.0
R_rxn11759_c	0.0
R_rxn03236_c	0.0
R_rxn08793_c	0.0
R_rxn05146_c	0.0
R_rxn01538_c	0.0
R_rxn00493_c_duplicate_3	0.0
R_rxn10806_c_duplicate_8	0.0
R_rxn06386_c	0.0
R_rxn00566_c	0.0
R_rxn12642_c	0.0
R_rxn02341_c	0.0003939853906633761
R_rxn02374_c	0.0
R_rxn08128_c	0.0
R_rxn01893_c	0.0
R_rxn03958_c	-0.1990965773177147
R_rxn09449_c_duplicate_4	0.0
R_rxn00988_c_duplicate_3	0.0
R_rxn12847_c_duplicate_5	0.0
R_rxn05872_c_duplicate_5	0.0
R_rxn00364_c	0.4667504221215022
R_EX_cpd00637_e	0.0
R_rxn10806_c_duplicate_7	0.0
R_rxn01287_c	0.0
R_rxn00836_c	0.0
R_rxn05452_c_duplicate_2	0.0
R_rxn01333_c	0.0
R_rxn05206_c	0.9275729380846024
R_rxn12845_c_duplicate_2	0.0
R_rxn05164_c	0.0
R_rxn05239_c	0.0
R_rxn01629_c	0.0
R_rxn01102_c_duplicate_4	0.0
R_rxn00866_c	0.0
R_rxn00165_c	0.0
R_rxn03482_c	0.0
R_EX_cpd00076_e	0.0
R_rxn05305_c_duplicate_3	0.0
R_rxn14089_c_duplicate_6	0.0
R_rxn00433_c	0.0
R_EX_cpd00122_e	0.0
R_rxn10270_c	0.0
R_rxn03150_c	0.0
R_rxn07448_c_duplicate_3	0.0
R_rxn05392_c	0.0
R_rxn11724_c	0.0
R_rxn10223_c	0.0
R_rxn00101_c_duplicate_3	0.0
R_rxn05683_c	0.0
R_rxn10120_c_duplicate_2	0.0
R_rxn12844_c	0.0
R_rxn06377_c	0.0
R_rxn12645_c_duplicate_6	0.0
R_EX_cpd00034_e	-1000.0
R_rxn12639_c_duplicate_3	0.0
R_rxn01859_c	0.0
R_rxn01137_c_duplicate_2	0.0
R_rxn10113_c_duplicate_5	0.0
R_rxn00914_c_duplicate_2	0.0
R_EX_cpd00064_e	0.0
R_rxn05444_c	0.0
R_rxn08618_c	0.0
R_rxn04737_c	0.0
R_rxn05405_c	0.0
R_rxn05871_c	0.0
R_rxn03638_c	0.08715744812250138
R_rxn05371_c	0.0
R_rxn04068_c	0.0
R_rxn09448_c_duplicate_6	0.0
R_rxn03512_c	0.0
R_rxn07434_c	-0.26121845163477614
R_rxn05413_c	0.0
R_rxn05289_c	0.0
R_rxn01790_c_duplicate_2	0.0
R_rxn01199_c	0.0
R_rxn05582_c_duplicate_3	0.0
R_rxn00351_c	0.0
R_rxn00134_c	2.6265692710876463e-06
R_rxn02596_c	0.0
R_EX_cpd00130_e	0.0
R_rxn01871_c	0.0
R_rxn05236_c	0.0
R_rxn05384_c_duplicate_2	0.0
R_rxn11040_c_duplicate_2	0.0
R_rxn06510_c_duplicate_4	0.0
R_rxn01642_c_duplicate_3	0.0
R_rxn00212_c	0.0
R_rxn02933_c	0.0
R_rxn00568_c_duplicate_2	0.0
R_rxn04271_c	0.0
R_rxn02128_c	0.0
R_rxn01332_c	0.0
R_rxn08847_c	0.0
R_rxn03248_c_duplicate_4	0.0
R_rxn01200_c	0.0
R_rxn02376_c	6.635007811095624
R_rxn02971_c	0.0
R_rxn02934_c	0.0
R_rxn09106_c_duplicate_2	0.0
R_rxn00979_c_duplicate_2	0.0
R_rxn00410_c	0.0
R_rxn08550_c	0.09877739057779313
R_rxn10343_c	0.0
R_rxn09264_c	0.0
R_rxn08552_c	0.0
R_rxn03482_c_duplicate_5	0.0
R_rxn05359_c_duplicate_2	0.0
R_rxn12642_c_duplicate_4	0.0
R_rxn10180_c	0.0
R_rxn05466_c_duplicate_2	9.00376846879447
R_rxn00527_c_duplicate_3	0.0
R_rxn05344_c_duplicate_3	0.0
R_rxn00763_c_duplicate_7	0.0
R_rxn10203_c	0.0
R_EX_cpd00058_e	-1000.0
R_rxn00350_c_duplicate_2	0.0
R_rxn03535_c_duplicate_2	0.0
R_rxn05343_c	0.0
R_rxn02008_c	0.018027458192110064
R_rxn05287_c	0.0
R_rxn05385_c	0.0
R_rxn02400_c	0.0
R_rxn09979_c	0.0
R_rxn01301_c	-0.11963253350479341
R_rxn04070_c	0.0
R_EX_cpd00023_e	0.0
R_rxn08615_c	0.0
R_rxn14301_c	0.0
R_rxn10150_c	0.0
R_rxn00790_c_duplicate_2	0.0
R_rxn00420_c_duplicate_2	0.0
R_rxn05435_c	0.0
R_rxn00143_c	0.0
R_rxn10232_c	0.0
R_rxn01799_c_duplicate_2	0.0
R_rxn05143_c	0.0
R_rxn02895_c	0.29898835316387085
R_rxn00831_c_duplicate_2	0.0
R_rxn12633_c_duplicate_2	0.0
R_rxn08900_c_duplicate_2	18.516809347978896
R_rxn05249_c_duplicate_7	0.0
R_rxn04726_c_duplicate_6	0.0
R_rxn12637_c_duplicate_2	0.0
R_rxn00247_c	0.0
R_rxn02159_c	0.0895234084486034
R_rxn02789_c	0.3816621979193379
R_rxn01270_c	0.0
R_rxn14089_c_duplicate_2	0.0
